,user.id,venue.id,venue.categories
29150,21636114,4e19f968c65b6bfb591d87b5,Park
29151,21636114,50352ac2e4b07119fc8a915a,Restaurant
29152,21636114,530af96c498ec21018fc7e5d,Russian Restaurant
29153,21636114,4dfb20267d8b56d8ae42a4ed,Village
29154,21636114,55267e76498e3b4256b43154,Café
29155,21636114,4d7b49a3cf3f370469b13840,Arcade
29156,21636114,4f5b24e4e4b0838067147ea3,Spa
29157,21636114,4d0362c126adb1f70c03cc70,Café
29158,21636114,4b530b9bf964a520658d27e3,Coffee Shop
29159,21636114,506c8d0de4b06dd5bb42ea4e,Hotel
29160,21636114,4d02a611347da1cdce8b208f,Asian Restaurant
29161,21636114,4ee247f05c5cfd2133a7baec,Restaurant
29162,21636114,53552969498e9c854a0120f2,Other Nightlife
29163,21636114,4f872a1fe4b04a075c944ce3,Restaurant
29164,21636114,509b9cbc498e0d95ea0e2ff3,New American Restaurant
29165,21636114,4f301396e4b094acc771067c,Italian Restaurant
29166,21636114,538b3017498e7b711dd796d6,Restaurant
29167,21636114,4dfeeb081f6e4f313a75aa1f,Market
29168,21636114,4d989bc497d06ea81182370b,Clothing Store
29169,21636114,4ff15369e4b0279cf32cab11,Coffee Shop
29170,21636114,5157085be4b07cf8c725c843,Candy Store
29171,21636114,4b4d5b48f964a52055d126e3,Airport
29172,21636114,4c3afe4e1a1cd13a4691b50d,Shopping Mall
29173,21636114,50336940e4b06d7f09d90c0c,Sushi Restaurant
29174,21636114,4e7dc282f5b9ffb41021e334,Café
29175,21636114,50cc1e79e4b0b76cd2496264,Event Space
29176,21636114,50af9b10e4b01aeaf31f5717,Restaurant
29177,44593071,4c3c51bc7d00d13af0ae3850,Shopping Mall
29178,44593071,4ff2d691e4b055f8c3c2b20b,Shoe Store
29179,44826898,5231c87b11d2a626a48b240f,College Gym
29180,44826898,5164fa80e4b0a755889f6542,Military Base
29181,44979230,0,nan
29182,58241594,4e735c9fae6050af79d7a61d,Salon \/ Barbershop
29183,58241594,4caf682f1463a143335194a9,Bar
29184,58241594,50c10ad545b08bcfc03fba19,Coffee Shop
29185,58241594,51c00dcf498e2268388dba03,Home (private)
29186,42265888,52870740498e9ab5716e3c25,Home (private)
29187,42556090,0,nan
29188,43123402,4e4803c5fa76a07fde6e6fe4,Resort
29189,45772853,4ecc7a436c25f61c31e78d65,Pool Hall
29190,40680059,535a5c36498efefd7f587748,Creperie
29191,40680059,4c29f1b3ce3fc92895756f88,Spanish Restaurant
29192,40680059,4c6ff8aefa49a1cd2f75a4e3,Café
29193,40680059,5687a3b7498e20c1a26364d1,Flower Shop
29194,40680059,4bbe1a121416a593bba3f33c,Ukrainian Restaurant
29195,40680059,4c1a5e978b3aa593187f955f,Gastropub
29196,40680059,4e1b34f5b0fb59954d3e820f,Restaurant
29197,46975259,0,nan
29198,47234795,4b05888ff964a5208acd22e3,Hotel
29199,47234795,4bb4aad3bc82a5934aa53e72,Pizza Place
29200,47234795,4af5963ff964a52003fa21e3,Hotel
29201,47234795,4e92b2c96da1ee43848afc7a,General College & University
29202,47234795,4c3c51bc7d00d13af0ae3850,Shopping Mall
29203,47672446,0,nan
29204,49537239,0,nan
29205,48521052,4d022a1237caa1cd7597e247,Gym
29206,48521052,52e6a3ed498e0577f0ff0219,Gym
29207,48521052,4cf0168294feb1f794fb0eba,Hookah Bar
29208,54576045,528f372411d2e88f70b5a150,Cafeteria
29209,54576045,4e7b01f5814d8c6d87746f57,Sandwich Place
29210,72713234,4d7fc5cee7e1721e07d7f80b,Asian Restaurant
29211,72713234,540af938498ebfc65c91563f,Hookah Bar
29212,72713234,4fd25006e4b00095e9f9220b,Gastropub
29213,72713234,53649e75498e063160fe6b6b,Nail Salon
29214,72713234,4cc0519200d83704c4ae495c,Theater
29215,72713234,4c62bc8fedd320a12891ad29,Movie Theater
29216,72713234,4fffe900e4b0e6aa94e723dc,Café
29217,72713234,5187f7bb498e0a2c00fa7cf3,Asian Restaurant
29218,72713234,4d3b1ace979ea14362f997fc,Movie Theater
29219,72713234,4f2401dce4b0fd183755d739,Scandinavian Restaurant
29220,72713234,4fa127a9a17cdc1d73d1a3f4,Café
29221,72713234,4c25a064136d20a18c05e461,Zoo
29222,72713234,4ed0dcc88231b9ef89137c8a,Road
29223,72713234,4c8a5a94770fb60c2fbad1c3,Movie Theater
29224,72713234,4c3afe4e1a1cd13a4691b50d,Shopping Mall
29225,72713234,4d16652ab15cb1f77ac0ad21,Nightclub
29226,72713234,5307821d11d2fb9f17199340,General Entertainment
29227,72713234,4c3c51bc7d00d13af0ae3850,Shopping Mall
29228,72713234,4cf810a67b292c0f292e1bbc,Plaza
29229,72713234,4f6883a4e4b0173dd503703b,Dance Studio
29230,72713234,527b2370498e86f2ee3b6f28,General College & University
29231,74575133,4bb47a039af3b713f3428c28,Café
29232,74575133,4f367fbbe4b0179e5c845141,Bike Shop
29233,81313489,4fe98734e4b089e750205108,Office
29234,81313489,4f86b0d7e4b078b17b5e8fba,Monument \/ Landmark
29235,81313489,59724602f2905e41f94384e7,Fast Food Restaurant
29236,81313489,4cc140d931bf95214efc1ccc,Post Office
29237,81313489,4c4ee690d667d13a4e3427a1,Shopping Mall
29238,81313489,55545eae498e0edfe43fbe73,Coffee Shop
29239,81313489,55267e76498e3b4256b43154,Café
29240,81313489,53269f17498edb2d0ba154bb,Deli \/ Bodega
29241,81313489,52bf3c7811d27c8b0658269d,Lounge
29242,81313489,53186f4711d206cc99095555,Cocktail Bar
29243,81313489,56ffd8b9498e59179626a453,Airport
29244,81313489,4e65daa77d8b85408b1b450f,Plaza
29245,81313489,509b9cbc498e0d95ea0e2ff3,New American Restaurant
29246,81313489,4cff45a41ebe6dcbac758091,Event Space
29247,81313489,53451856498e4e3255fd156d,Coffee Shop
29248,81313489,52d29b81498e5e39191c30e5,Salon \/ Barbershop
29249,81313489,52f8a349498e81738f3923cf,Steakhouse
29250,81313489,5002f9a0e4b0645fed922637,Sushi Restaurant
29251,81313489,53f74d9a498eacc7b0d84020,Salon \/ Barbershop
29252,81313489,50517dbde4b06a9490baaf89,Salon \/ Barbershop
29253,81313489,54aa61d7498ee544710e5531,Comfort Food Restaurant
29254,81313489,4df4a6e214954f21cf32529e,Museum
29255,81313489,5197678d498e27276671609a,Japanese Restaurant
29256,81313489,50336940e4b06d7f09d90c0c,Sushi Restaurant
29257,81313489,55d32f45498eb8dd4d5f3be1,Park
29258,81313489,4f1d0739e4b095bc4754eed5,Salon \/ Barbershop
29259,81313489,4fd495e7e4b0d4325531c245,Building
29260,81313489,5420418a498ec391c424a153,Salon \/ Barbershop
29261,81313489,504f5cb3e4b05f023360a000,Aquarium
29262,81313489,4d7cc43aea35236a01a45e23,Park
29263,81313489,4f995d45e4b0dfd7ff925cb6,Shopping Mall
29264,81313489,52e28cd711d2356283572f61,Monument \/ Landmark
29265,81313489,4d5177003626a0936cb124bd,Park
29266,81313489,536e552011d24b2ed8784ae3,Fountain
29267,81313489,4c872c67b504a143778fb41c,Skating Rink
29268,81313489,4e292efad4c0e361d9e5cb55,Hotel
29269,81313489,5062a27ee4b0df36bf350c7a,Stadium
29270,81313489,52da5b1b498e85aa416053cc,Plaza
29271,81313489,51d56580498e3f65ee4d6a73,Seafood Restaurant
29272,81313489,510e3501e4b045d342ca672a,Fast Food Restaurant
29273,81313489,517650dde4b020b987d46114,Shopping Mall
29274,81313489,4bebc8949fa3ef3b8a4580c9,Coffee Shop
29275,81313489,4c3afe4e1a1cd13a4691b50d,Shopping Mall
29276,81313489,4c45c614f0bdd13ac264cbcc,Multiplex
29277,81313489,4bf0338ed4f70f470b9a390f,Coffee Shop
29278,81313489,4c3c51bc7d00d13af0ae3850,Shopping Mall
29279,81313489,4f2401dce4b0fd183755d739,Scandinavian Restaurant
29280,81313489,4cf7fd4272752c0f45dedcb4,Fast Food Restaurant
29281,81313489,4c1a5e978b3aa593187f955f,Gastropub
29282,81313489,4cbbd6a5c7228cfa115820ce,Plaza
29283,81313489,4e42b5d2d22d8ff16cd0ca8e,Fast Food Restaurant
29284,81313489,4cf7e157c28df04d86b1d215,Electronics Store
29285,81313489,4f11831ce4b0678410cfa90e,Gym \/ Fitness Center
29286,81313489,51f12d84498e9ca629bb17c1,Asian Restaurant
29287,81313489,4ed8ce5a93ad464d26822237,Salon \/ Barbershop
29288,81313489,53552969498e9c854a0120f2,Other Nightlife
29289,81313489,4f3e54f4e4b0500b68387f13,Italian Restaurant
29290,81313489,52b76bb8498e007c887eaf3e,Housing Development
29291,81313489,4ca3691a1ee76dcbd0faf8dd,Hotel
29292,81313489,4f4cdadae4b023d675aed310,Health & Beauty Service
29293,81313489,523c0aad11d22dbd31ec580a,Asian Restaurant
29294,82720152,5183a6b1498e39422c51f4c6,Restaurant
29295,82720152,5006b1e1e4b0a69557c73b79,Pelmeni House
29296,82720152,4c1a5e978b3aa593187f955f,Gastropub
29297,84624010,0,nan
29298,89211235,0,nan
29299,61880995,52262d1011d200b1122af53f,Sushi Restaurant
29300,61880995,51f182ab498ebeae2228050f,Home (private)
29301,31994124,4c46a89e19fde21e1b060676,Concert Hall
29302,45819748,4e245656c65b2b5e356349dd,Movie Theater
29303,45819748,4d99a696e07ea35d52d60c03,Sandwich Place
29304,45819748,4cf7fd4272752c0f45dedcb4,Fast Food Restaurant
29305,45819748,4c624e57de1b2d7fa60de270,Coffee Shop
29306,45819748,4e7c8e5d29c29cc4a7fbf2bd,Shop & Service
29307,45819748,4c3afe4e1a1cd13a4691b50d,Shopping Mall
29308,45819748,555624c1498e7c6f82cfd13f,Italian Restaurant
29309,45819748,4c6d0b6599b9236ada11e4c9,Sports Bar
29310,45819748,5034c443e4b0f759237aa353,Pub
29311,45819748,4ef5f1a5f790731250ba0833,Multiplex
29312,45819748,4ce7ad428ef78cfa5501959b,Supermarket
29313,45819748,4c6b6c1d9c76d13a56624e0f,Island
29314,45819748,4ea4144fb80355a9826abfb7,Coffee Shop
29315,45819748,4c3c51bc7d00d13af0ae3850,Shopping Mall
29316,45819748,4c355d33a0ced13ad8ca196e,Café
29317,45649647,0,nan
29318,22103739,0,nan
29319,30050288,0,nan
29320,25394643,0,nan
29321,25610700,529b81ee11d205fafccb587b,Russian Restaurant
29322,26024959,4d3434c06c7c721e2bf2bf56,Automotive Shop
29323,26024959,4e54bf2a1838d8d1dad3b579,Hotel
29324,26024959,4e458943a809fb2fa3debdeb,Scenic Lookout
29325,26024959,57dff55c498e53b5786c40b1,Auto Workshop
29326,26024959,51fa938c498e41b005ced3d5,Gastropub
29327,26024959,4daabfcd5da3ba8a4791ba5e,Automotive Shop
29328,26024959,5904d0b8286fda74dec6378e,Burger Joint
29329,26024959,5664552a498e7af0f124241e,Restaurant
29330,26024959,4c582171744a0f47df78cacb,Nightclub
29331,26024959,5845eab603e29a3ad349a49c,Big Box Store
29332,26024959,4f5f64dbe4b040463dac4a5e,Cultural Center
29333,26024959,58bc7cd2ef46943400e72288,Bar
29334,26024959,56c43da9cd10c149f9d77605,Italian Restaurant
29335,26024959,50d84384e4b0feaa5766e836,Dessert Shop
29336,26024959,4c736d8f0e23b1f76d7d20dc,Grocery Store
29337,26024959,4d9abff1422ea1cd52d9ec4c,Art Museum
29338,26024959,562289e3498ef8019a53e759,Wine Bar
29339,26024959,4fc4763de4b00cc023f8580a,Department Store
29340,26024959,4bbda1f007809521d3c5da91,Bookstore
29341,26024959,4c50335e8edf0f47f32adbae,Plaza
29342,26024959,4bd5266b637ba5939913f670,Airport
29343,26024959,4c3c51bc7d00d13af0ae3850,Shopping Mall
29344,26024959,525f177811d226d9c6398a68,Cocktail Bar
29345,26024959,4c0df5f97189c92815c8d7b6,Farmers Market
29346,26024959,50a4c919e4b0d9744ed733d6,Bakery
29347,26024959,4df8cf21c65b6739205d8aaf,Restaurant
29348,26024959,4c3afe4e1a1cd13a4691b50d,Shopping Mall
29349,26024959,4ed910c561af8a14b4ab8c77,Italian Restaurant
29350,26024959,4ef5f1a5f790731250ba0833,Multiplex
29351,26024959,51a4840a498e25e7b4102817,Pool
29352,26024959,57582036498e28a5b8cc251e,Burger Joint
29353,26024959,4bc9ef003740b71320945f65,Campanian Restaurant
29354,26024959,4b3a2309f964a520806125e3,Church
29355,26024959,4fa26ad7e4b0b905c10d7688,Auto Dealership
29356,26024959,4f998310e4b0862171900ef2,Home (private)
29357,26024959,4c99baf978fc236ae65f2f97,Capitol Building
29358,26024959,5538e2b5498e32049dad3a6c,Bakery
29359,26024959,509b9cbc498e0d95ea0e2ff3,New American Restaurant
29360,26024959,4e4fa52245ddff0031c23c6d,Hardware Store
29361,26024959,555624c1498e7c6f82cfd13f,Italian Restaurant
29362,26024959,4c4c663d42b4d13a65e00980,Coffee Shop
29363,26024959,529b81ee11d205fafccb587b,Russian Restaurant
29364,26024959,4c6977e88e7c0f4740b2df0f,Big Box Store
29365,26024959,4c408095cc410f478cb0a961,Big Box Store
29366,26024959,4f1156ace4b0044a2314b697,Dessert Shop
29367,26024959,4f36be27e4b02a70e086c0c6,Restaurant
29368,26024959,5532748b498e56b3c7a0a1a7,Restaurant
29369,26024959,4c4c45cc9c8d2d7f4c2f2d6c,Supermarket
29370,26024959,4f15c24ce4b0044a27880c12,Tennis Court
29371,26024959,4c1a5e978b3aa593187f955f,Gastropub
29372,26024959,519320c4498e6fb8f904b09d,Train Station
29373,27916470,0,nan
29374,23529211,4df8cf21c65b6739205d8aaf,Restaurant
29375,23529211,4e06280418a8382643abd5f4,Nightclub
29376,23529211,4c1a5e978b3aa593187f955f,Gastropub
29377,23529211,52986db2498edf126b293035,Karaoke Bar
29378,23529211,4fc630cde4b003551206ffe0,Parking
29379,34998734,0,nan
29380,30812948,0,nan
29381,43208730,4d91fa3ccbc1224b01e124d5,German Restaurant
29382,43208730,5232fb8211d2ca05f38c6f73,German Restaurant
29383,43208730,51bc5c5c498e575adbe47a90,Food & Drink Shop
29384,43208730,5181229c498e2a3b2836e4e5,Garden
29385,43208730,4d737736946b6dcb78984c7a,Farmers Market
29386,43208730,4c3c51bc7d00d13af0ae3850,Shopping Mall
29387,43208730,53070565498e4e55d66af1f7,Coffee Shop
29388,43208730,4c4c19975609c9b66eaa0992,Restaurant
29389,43208730,4c3afe4e1a1cd13a4691b50d,Shopping Mall
29390,43208730,4c30b4cba0ced13a5782126e,Shopping Mall
29391,43208730,4c925aab238c6dcb16d1c755,Mediterranean Restaurant
29392,43208730,4ec0e7b330f82a2e1399ac62,Restaurant
29393,43208730,4c39d65e2c8020a13e408d00,Asian Restaurant
29394,43208730,4cc364b5d43ba1431bd95ff8,Nightclub
29395,43208730,4bb20bfbf964a52062b43ce3,Café
29396,43208730,4bbef17782a2ef3bcd092cd2,Cocktail Bar
29397,43208730,4df9c8c6d4c064db03aa102e,Pub
29398,43208730,522e291a11d22c9b6449e856,Hotel Bar
29399,43208730,51de9e7c8bbdabb444b1444d,Hotel
29400,43208730,4f36be27e4b02a70e086c0c6,Restaurant
29401,43208730,4deb00f8fa76cc1b8af59a4b,Church
29402,43208730,4df5ae1b1f6e818dae08089c,Automotive Shop
29403,43208730,4fa69aaee4b0dd0f1378877d,Pier
29404,43424850,4c629d8deb82d13abfb605d6,Gym \/ Fitness Center
29405,45944844,4bd2d17377b29c74d8648f82,Eastern European Restaurant
29406,45944844,4fb90176e4b03516572319ff,Automotive Shop
29407,22006623,0,nan
29408,41607356,0,nan
29409,35278583,4b882f08f964a520c1e531e3,Middle Eastern Restaurant
29410,30086595,0,nan
29411,31251514,0,nan
29412,43588603,0,nan
29413,47923377,0,nan
29414,45563252,521474e811d24093896ba249,Pub
29415,45563252,536bb9af498e41d375806a38,Other Nightlife
29416,45563252,53614e99498e5d456ea90a92,Sports Bar
29417,45563252,4c1a5e978b3aa593187f955f,Gastropub
29418,45563252,4f17bdbbe4b0b4cc23570979,Gym
29419,45563252,4f5d9547e4b0b28dd5da9dfd,Bank
29420,45563252,501a962be4b089ae394d21be,Café
29421,45563252,5170c935e4b068c1d5bb7c85,Home (private)
29422,45563252,50c85e39e4b032ee28bdd604,Home (private)
29423,40355522,5187f747498e1ae75cd633b9,Home (private)
29424,40355522,4cffcc2c2685a35d0f5bc590,German Restaurant
29425,36633937,51c8b5f1498ee246cc4b4d7c,Italian Restaurant
29426,36633937,4f5b24e4e4b0838067147ea3,Spa
29427,36633937,4c4c663d42b4d13a65e00980,Coffee Shop
29428,36633937,4c7668d41b30a093baecf109,Coffee Shop
29429,36633937,4e5a914d483b865169ee12ac,Restaurant
29430,49895488,0,nan
29431,50276912,4dfd4295a809d61e2fc2f664,Nightclub
29432,28894940,4e1b34f5b0fb59954d3e820f,Restaurant
29433,28894940,50c6f62fe4b0af5db7b0d698,University
29434,28894940,4e8338904fc6c850efd62320,Clothing Store
29435,59228632,0,nan
29436,42613173,0,nan
29437,45765808,4bf64ca45e800f47381be7d4,Fast Food Restaurant
29438,45765808,4fdf2940e4b05dcaec455d39,Home (private)
29439,45765808,4ee247f05c5cfd2133a7baec,Restaurant
29440,45765808,511fbc93e4b0bd4ee3836e78,Home (private)
29441,45765808,50f39460e4b0232ee2e96d0f,Home (private)
29442,47209153,0,nan
29443,34486247,550dc1f8498e32ea89602a76,Pub
29444,34486247,4c0b9c98a1b32d7f78399bf0,Gourmet Shop
29445,34486247,5294c2b911d23dcf640d5c79,Fast Food Restaurant
29446,34486247,50dc7376e4b07dd336044eba,Japanese Restaurant
29447,34486247,52943f1a498e7e1cc6452665,Home (private)
29448,34486247,4f464145e4b0de07e57d2449,Yoga Studio
29449,34486247,4f389e3fe4b08533d382895a,Courthouse
29450,34486247,4e1b34f5b0fb59954d3e820f,Restaurant
29451,34486247,4c4c45cc9c8d2d7f4c2f2d6c,Supermarket
29452,34486247,4fdd244ce4b0599174c525f4,Home (private)
29453,48042817,519c68bf498e4750732beb1d,Tech Startup
29454,48042817,4f8d1486e4b07efba12ad3b8,Office
29455,48042817,4ee247f05c5cfd2133a7baec,Restaurant
29456,48042817,4b62c18df964a52069512ae3,Airport
29457,48042817,501a7491e4b031d2e49e6125,Tech Startup
29458,48042817,512901d2e4b040b1cc5ccedf,Home (private)
29459,48042817,501f4fd4d86cf965689592ba,Tech Startup
29460,33467556,51f24aa9498e34c801bff538,Soup Place
29461,33467556,4fe1d469e4b00170a6a7b7c1,Art Gallery
29462,33467556,52b416cc498e3c507925556a,Japanese Restaurant
29463,33467556,4c3c51bc7d00d13af0ae3850,Shopping Mall
29464,33467556,527ba07f11d2bdcbfb30c642,Big Box Store
29465,33467556,51894326498ec638ef50a88a,Asian Restaurant
29466,33467556,51fce44b498e983c75698807,Café
29467,33467556,4dbe92281e72b351cae3553c,Market
29468,33467556,4dbd27085da3ff58ec5cf9ff,Diner
29469,33467556,50144b37e4b06a029e6c6e24,Home (private)
29470,33467556,500ac448e4b0baf2d72ab450,Home (private)
29471,33758551,4eb2f4bcb8f7c54a9361ca5f,Caucasian Restaurant
29472,33758551,539d5588498ee5525ac77013,Beach
29473,33758551,5216161b498eebdbca560cd1,Waterfront
29474,33758551,4d5177003626a0936cb124bd,Park
29475,33758551,537b2d01498e80d2d70c2af4,Irish Pub
29476,33758551,55fd40fd498eb4611c97385e,Café
29477,33758551,5532748b498e56b3c7a0a1a7,Restaurant
29478,33758551,5045b9a3e4b0b88235ad79e8,Business Center
29479,33758551,56612c01498e1e6beb6c45cb,Italian Restaurant
29480,33758551,4fc37de5e4b00dd50f248ef6,Ski Area
29481,33758551,4f86741ae4b04a6adae201de,City
29482,33758551,5329af51498e0e0faa220a07,Restaurant
29483,33758551,52dfdcf4498e76af5a1ef87c,Hotel
29484,33758551,5231a17611d205be2d08b5d3,Café
29485,33758551,54de0085498ea09b89586de5,Miscellaneous Shop
29486,33758551,54d1d74e498e3c44ae8d9571,Furniture \/ Home Store
29487,33758551,4ca76c59a6e08cfa42828494,Russian Restaurant
29488,33758551,4d28a69e8292236ac36a1bbb,Steakhouse
29489,33758551,545f0e78498e128ccac10728,Boarding House
29490,33758551,52bbf5d3498e932f7adf78b2,Steakhouse
29491,33758551,5370bf53498e449524217f95,Lingerie Store
29492,33758551,4ea41d21722ec75adefe4f72,Middle Eastern Restaurant
29493,33758551,4f58a29ee4b08e27a0cfaffc,Steakhouse
29494,33758551,4cbf30e7ca4aa1cdc5b718b4,Hotel
29495,33758551,4fd9938fe4b0b3e28df62287,Restaurant
29496,33758551,4be9bcbb62c0c928b203e0d4,Bar
29497,33758551,4fda3bdce4b085c4665ba70b,Hotel Bar
29498,33758551,4c28812d97d00f47a7e13fea,Piadineria
29499,33758551,4cffcc2c2685a35d0f5bc590,German Restaurant
29500,33758551,4d39abaebeb7b1f720b2e171,Wine Shop
29501,33758551,4c40b767520fa5931f80c8ac,Seafood Restaurant
29502,33758551,4c50620438b0be9ae4416ffd,Café
29503,33758551,4d02a611347da1cdce8b208f,Asian Restaurant
29504,33758551,4f67323fe4b04b24460f67ff,Bakery
29505,33758551,4e3817add4c0dc7ad2ec3635,Italian Restaurant
29506,33758551,501a8f84e4b0ea253eddc129,Pub
29507,33758551,52f8a349498e81738f3923cf,Steakhouse
29508,33758551,5232fb8211d2ca05f38c6f73,German Restaurant
29509,33758551,4c8f78091992a1cd3df8e5fb,Restaurant
29510,33758551,4f1d999ce4b0d79044dd8e29,Café
29511,33758551,4adcda06f964a520df3221e3,French Restaurant
29512,33758551,4b22c1d1f964a520034d24e3,Brasserie
29513,33758551,4c237cfc497cb71332276dd8,Eastern European Restaurant
29514,33758551,4df666baaeb7da11e1a5e2fe,Italian Restaurant
29515,33758551,4c55b3c8a724e21e493987f8,Café
29516,33758551,4fe23d0f7b0c49fef7da5912,Italian Restaurant
29517,33758551,4ce7ad428ef78cfa5501959b,Supermarket
29518,33758551,4df8cf21c65b6739205d8aaf,Restaurant
29519,33758551,4ea813c2cc21adeb9925fd0e,Salon \/ Barbershop
29520,33758551,4c355d33a0ced13ad8ca196e,Café
29521,33758551,4bee94c22c082d7fa18e3042,Bank
29522,33758551,4c3afe4e1a1cd13a4691b50d,Shopping Mall
29523,33758551,4ed910c561af8a14b4ab8c77,Italian Restaurant
29524,33758551,4e5a914d483b865169ee12ac,Restaurant
29525,33758551,4d8060b28edaa143abceed39,Gym
29526,33758551,4bcdc7c6511f95214e20b5c7,Tea Room
29527,52113175,0,nan
29528,21292067,4e5284d3aeb7560ca4adebd1,Comfort Food Restaurant
29529,21292067,5113de65e4b0f41d6e6fbcea,Italian Restaurant
29530,21292067,52f5228711d21bda96d1fbd3,Other Event
29531,21292067,4b45b13bf964a520560f26e3,Gastropub
29532,28043079,4de3a78218385df2b0409245,River
29533,28043079,4e33f193d22d3229f5a4c14a,Restaurant
29534,28043079,52d6b17111d2cd46af0c81d9,Tattoo Parlor
29535,28043079,4f6eec9ee4b0e0075bf60a5c,Hotel
29536,28043079,4f046a38e30090dfdbc71f2a,Park
29537,28043079,5311b732498efd04c17029f1,Salon \/ Barbershop
29538,28043079,4c5c11527f661b8d8772471c,Asian Restaurant
29539,28043079,4de106e022713271e2c212c8,Restaurant
29540,28043079,4d7b49a3cf3f370469b13840,Arcade
29541,28043079,4f21bb22a17c052b0736f1ee,Pub
29542,28043079,4c3afe4e1a1cd13a4691b50d,Shopping Mall
29543,28043079,4fd4a1b1e4b03f13ed05dc7c,Beach
29544,28043079,4fa766bde4b00f71968b043b,Hotel
29545,28043079,4c5407b54623be9ad8011bf2,Café
29546,28043079,4c430e2bff711b8d475a1405,Shopping Mall
29547,28043079,53231400498e2e5338f9e109,Coffee Shop
29548,28043079,4e592db4e4cd875e8eaa73cc,Plaza
29549,28043079,4e60815baeb736031410b288,Motel
29550,28043079,4cbaad4df796ef3b15150080,Karaoke Bar
29551,28043079,538b3017498e7b711dd796d6,Restaurant
29552,28043079,4fc0d667e4b0152d44e62677,Miscellaneous Shop
29553,28043079,4c75246f2db5236ae815bc79,Asian Restaurant
29554,28043079,4c624e57de1b2d7fa60de270,Coffee Shop
29555,28043079,4cbbd6a5c7228cfa115820ce,Plaza
29556,28043079,4fc47bbbe4b0ff36cf46fa3d,Restaurant
29557,28043079,5106ce73e4b0fb0531d38777,Asian Restaurant
29558,28043079,4eedf959722ea7761840b56e,Food & Drink Shop
29559,28043079,53552969498e9c854a0120f2,Other Nightlife
29560,28043079,4d81fe2a6476a09314351953,Park
29561,28043079,4e2aed767d8b7deda6caaba1,German Restaurant
29562,28043079,53c6afd9498eed8d9c3c26d0,Print Shop
29563,28043079,4c3c894eb36ac92815330486,Train Station
29564,28043079,53ce7d06498ec8c509636f5a,Restaurant
29565,28043079,509268ece4b0487f2a626e50,Restaurant
29566,28043079,534cf030498e786f2bac4a75,BBQ Joint
29567,28043079,4fd71c15e4b099b4711dc73b,Fried Chicken Joint
29568,28043079,4fc63d67e4b0b383d569652a,Karaoke Bar
29569,28043079,4c6d0b6599b9236ada11e4c9,Sports Bar
29570,28043079,4e8338904fc6c850efd62320,Clothing Store
29571,28043079,4ef9eee2f7907312541af3d8,Restaurant
29572,28043079,51c6966b498e793c448491eb,Restaurant
29573,28043079,4f9c3ea0e4b033dc2ad019fa,Eastern European Restaurant
29574,28043079,4e8dd3484690501c9d94e10f,Asian Restaurant
29575,28043079,51fd0c16498e320df7b20e14,Brewery
29576,28043079,4fccc83be4b0332f84a4fe74,Village
29577,28043079,4c3c51bc7d00d13af0ae3850,Shopping Mall
29578,28043079,4c6bdf5869b4ef3b208b474e,Department Store
29579,28043079,4c4986fe6f1420a17d54b955,Shopping Mall
29580,28043079,4cc9976c41e75481505e5d84,Hockey Arena
29581,28043079,4f915714e4b079c23b6323b0,Donut Shop
29582,28043079,4e735c9fae6050af79d7a61d,Salon \/ Barbershop
29583,28043079,4f1d9367e4b044fd37b537e7,Electronics Store
29584,28043079,4f2f56ebe4b06203589755e0,Road
29585,28043079,4f5eeffae4b0616b5c3a8f63,Shopping Mall
29586,28043079,4c4c45cc9c8d2d7f4c2f2d6c,Supermarket
29587,28043079,4ef5f1a5f790731250ba0833,Multiplex
29588,28043079,4f26b2ede4b050258d6ebb73,Sports Bar
29589,28043079,4bebc8949fa3ef3b8a4580c9,Coffee Shop
29590,28043079,52781fe711d2397b21d0c182,Caucasian Restaurant
29591,28043079,4fb0c702e4b097c37f0f6d05,Cafeteria
29592,28043079,4c81e33f74d7b60cdd847bd8,Stadium
29593,28043079,52f1e41611d2063cc424747a,Arcade
29594,28043079,4f92a567e4b0b65a8a880979,Greek Restaurant
29595,28043079,52ebc27d11d27dc2a9fa2669,Theme Park Ride \/ Attraction
29596,28043079,4c74cb7d3adda143b79d05af,Soccer Stadium
29597,28043079,52b050e311d287ee449aba87,Café
29598,28043079,5197af57498e76a6f93fa7ce,Public Art
29599,28043079,4ffd7cafe4b0dfc3063e47bb,Convenience Store
29600,28043079,5237bd6c11d25da776afdfd9,Cocktail Bar
29601,28043079,4d1dc625b69c6dcbce475695,Shopping Mall
29602,28043079,4d20fb9d0901721edc2f97a5,Nightclub
29603,28043079,5208db3f11d2ffb552be47f8,General Entertainment
29604,28043079,525661d3498e7907f079ccca,Hotel
29605,28043079,5217209b498e853360a2c841,Spiritual Center
29606,28043079,520d0d3e11d2dae113e7124b,Factory
29607,28043079,4fa165a7e4b0e6e21283a412,Bike Rental \/ Bike Share
29608,28043079,4e06d92de4cdefcff6d8d5ad,Coworking Space
29609,28043079,519f66f5498ef63680ab4666,Home (private)
29610,28043079,51e51628498e559712396877,Home (private)
29611,39169297,53248cca498e89b38c12327f,English Restaurant
29612,39169297,50771f4be4b0068fd277ee13,Home (private)
29613,39169297,4d20fb9d0901721edc2f97a5,Nightclub
29614,39169297,4f61e588e4b071dd737be797,Building
29615,45425186,529b81ee11d205fafccb587b,Russian Restaurant
